Date,Close
0,320.88
1,299.25
2,314.68
3,307.91
4,316.72
5,337.63
6,333.36
7,330.92
8,332.39
9,347.61
10,354.39
11,366.73
12,360.40
13,380.65
14,410.17
15,474.91
16,466.28
17,471.33
18,480.36
19,472.90
20,427.52
21,447.11
22,466.54
23,463.45
24,465.85
25,470.20
26,463.28
27,428.59
28,434.41
29,456.03
30,473.50
31,441.72
32,515.14
33,651.43
34,702.77
35,695.82
36,684.45
37,696.21
38,719.97
39,794.65
40,826.82
41,819.09
42,821.06
43,674.86
44,719.39
45,694.15
46,765.83
47,773.84
48,762.84
49,737.02
50,753.59
51,717.26
52,756.73
53,772.64
54,884.44
55,962.72
56,980.92
57,997.72
58,1041.68
59,1153.17
60,1148.53
61,1299.74
62,1255.82
63,1154.93
64,1273.20
65,1396.42
66,1366.77
67,1291.92
68,1053.69
69,1014.25
70,1036.28
71,1039.10
72,1155.15
73,1049.58
74,1003.26
75,986.23
76,1058.78
77,1056.03
78,1055.17
79,1107.07
80,1246.01
81,1182.36
82,1071.13
83,1118.31
84,1036.79
85,915.78
86,964.02
87,834.68
88,697.95
89,793.12
90,757.07
91,817.81
92,883.86
93,860.41
94,814.66
95,868.71
96,845.26
97,923.56
98,936.98
99,944.21
100,974.11
101,923.92
102,943.86
103,895.37
104,849.97
105,812.84
106,864.19
107,840.52
108,844.81
109,869.32
110,878.27
111,855.20
112,872.20
113,856.85
114,857.22
115,866.68
116,853.68
117,816.95
118,752.83
119,704.60
120,728.92
121,686.89
122,723.34
123,699.83
124,690.83
125,614.29
126,611.30
127,601.67
128,552.78
129,538.64
130,556.73
131,557.17
132,561.73
133,539.70
134,539.62
135,526.44
136,524.29
137,489.95
138,450.12
139,446.28
140,385.97
141,394.64
142,396.46
143,379.61
144,386.42
145,416.89
146,380.54
147,383.23
148,370.29
149,385.31
150,400.51
151,398.53
152,414.24
153,430.54
154,492.94
155,492.73
156,501.48
157,531.70
158,511.15
159,502.89
160,524.79
161,567.89
162,615.72
163,605.40
164,621.86
165,642.55
166,708.16
167,615.42
168,662.81
169,647.03
170,683.68
171,688.88
172,669.92
173,673.61
174,687.15
175,779.54
176,785.62
177,816.12
178,792.31
179,753.72
180,752.86
181,752.28
182,727.28
183,679.59
184,686.05
185,733.50
186,730.55
187,708.87
188,707.05
189,672.66
190,694.37
191,696.53
192,715.37
193,699.22
194,647.74
195,583.59
196,601.76
197,586.73
198,587.28
199,572.67
200,516.04
201,565.39
202,559.59
203,577.65
204,580.04
205,591.81
206,618.33
207,592.98
208,609.30
209,607.12
210,605.19
211,601.08
212,597.56
213,526.48
214,533.28
215,496.84
216,477.49
217,519.74
218,491.00
219,499.64
220,500.45
221,518.89
222,537.96
223,536.27
224,527.37
225,465.82
226,474.52
227,457.67
228,460.31
229,432.77
230,442.36
231,422.36
232,436.01
233,455.18
234,453.92
235,475.35
236,464.20
237,467.32
238,474.41
239,474.01
240,491.66
241,489.12
242,476.68
243,434.42
244,446.52
245,430.07
246,434.03
247,436.09
248,449.85
249,480.66
250,501.00
251,480.51
252,469.62
253,450.70
254,462.44
255,459.66
256,450.85
257,479.37
258,472.49
259,464.04
260,469.67
261,466.90
262,466.67
263,457.08
264,433.87
265,420.75
266,412.62
267,418.26
268,407.25
269,410.52
270,406.66
271,380.21
272,356.61
273,365.59
274,334.18
275,322.11
276,319.57
277,286.49
278,278.93
279,282.36
280,288.05
281,315.73
282,295.81
283,300.83
284,274.32
285,281.94
286,271.34
287,277.10
288,282.97
289,279.65
290,275.20
291,285.60
292,296.50
293,289.31
294,284.11
295,283.00
296,295.34
297,294.37
298,289.26
299,285.72
300,232.33
301,230.21
302,217.20
303,197.95
304,196.92
305,197.08
306,185.07
307,183.33
308,211.35
309,211.75
310,223.07
311,220.59
312,197.88
313,209.98
314,209.97
315,224.59
316,246.58
317,240.48
318,244.33
319,228.73
320,218.51
321,215.85
322,228.49
323,222.40
324,231.63
325,232.85
326,230.77
327,227.18
328,220.49
329,222.22
330,227.60
331,225.12
332,226.12
333,229.26
334,227.98
335,225.77
336,189.50
337,196.73
338,199.84
339,195.71
340,209.70
341,210.12
342,207.08
343,203.35
344,203.73
345,205.43
346,205.14
347,204.04
348,204.34
349,203.85
350,202.72
351,203.33
352,204.21
353,205.37
354,197.25
355,197.56
356,197.38
357,198.87
358,200.63
359,200.19
360,207.49
361,209.09
362,218.45
363,217.18
364,212.23
365,210.07
366,212.53
367,211.34
368,210.42
369,206.83
370,181.40
371,180.81
372,175.18
373,174.00
374,177.07
375,149.18
376,130.34
377,136.70
378,126.71
379,123.30
380,113.49
381,116.45
382,108.33
383,110.01
384,122.44
385,117.54
386,113.17
387,118.64
388,116.39
389,108.93
390,110.21
391,102.48
392,91.76
393,93.29
394,92.16
395,95.14
396,91.69
397,88.95
398,90.59
399,86.54
400,84.31
401,84.44
402,85.26
403,95.13
404,101.11
405,101.27
406,116.22
407,109.50
408,116.76
409,130.77
410,140.24
411,129.84
412,131.87
413,116.58
414,137.65
415,138.02
416,139.86
417,133.37
418,140.82
419,155.05
420,149.14
421,154.58
422,155.64
423,157.75
424,151.70
425,150.36
426,150.80
427,128.63
428,127.55
429,125.97
430,116.90
431,129.07
432,122.03
433,123.55
434,123.74
435,121.01
436,124.52
437,119.47
438,117.16
439,118.75
440,117.45
441,117.36
442,116.38
443,116.49
444,113.41
445,106.59
446,105.60
447,108.91
448,107.06
449,107.61
450,110.43
451,107.49
452,107.82
453,107.44
454,104.92
455,104.54
456,119.27
457,119.43
458,124.81
459,121.30
460,122.57
461,122.55
462,121.39
463,122.10
464,123.26
465,133.60
466,146.10
467,145.35
468,149.55
469,146.13
470,149.09
471,158.80
472,135.85
473,139.82
474,138.09
475,136.13
476,136.75
477,136.44
478,134.21
479,132.25
480,127.77
481,137.82
482,138.79
483,138.03
484,135.13
485,137.97
486,136.76
487,133.83
488,134.44
489,133.26
490,133.71
491,137.69
492,142.40
493,140.00
494,139.37
495,140.52
496,140.69
497,136.64
498,137.18
499,138.24
500,136.99
501,135.03
502,135.46
503,140.99
504,139.42
505,142.50
506,142.09
507,141.51
508,141.83
509,163.96
510,161.46
511,158.05
512,165.51
513,165.95
514,174.53
515,180.26
516,176.11
517,177.34
518,165.50
519,164.74
520,164.51
521,167.84
522,161.57
523,167.62
524,166.95
525,173.81
526,173.71
527,173.75
528,170.05
529,171.87
530,171.45
531,165.83
532,154.46
533,156.35
534,158.43
535,157.30
536,155.20
537,162.17
538,160.82
539,162.12
540,167.95
541,164.03
542,163.45
543,172.65
544,169.80
545,170.95
546,170.29
547,173.14
548,194.30
549,187.33
550,196.85
551,217.15
552,247.15
553,264.01
554,243.76
555,234.60
556,261.29
557,251.86
558,255.22
559,244.70
560,245.97
561,249.48
562,251.76
563,267.07
564,272.86
565,271.77
566,269.46
567,255.86
568,268.11
569,265.39
570,270.23
571,252.61
572,241.34
573,247.05
574,249.47
575,250.93
576,245.74
577,233.09
578,247.52
579,245.78
580,260.90
581,256.17
582,264.09
583,269.02
584,269.22
585,274.35
586,265.05
587,269.43
588,271.70
589,294.91
590,309.38
591,307.83
592,310.42
593,318.13
594,336.75
595,294.27
596,311.23
597,320.06
598,290.70
599,293.64
600,291.60
601,303.10
602,284.52
603,288.00
604,287.55
605,305.70
606,313.25
607,308.88
608,290.00
609,268.70
610,276.28
611,269.46
612,227.58
613,229.78
614,199.19
615,211.48
616,226.57
617,221.33
618,229.12
619,225.63
620,217.56
621,212.73
622,217.05
623,219.62
624,219.63
625,207.41
626,211.19
627,211.27
628,210.52
629,218.65
630,217.81
631,217.87
632,222.49
633,222.67
634,234.22
635,226.02
636,226.39
637,220.94
638,210.49
639,206.73
640,216.09
641,211.29
642,208.71
643,186.61
644,188.50
645,185.44
646,185.69
647,194.49
648,203.09
649,196.57
650,186.89
651,191.33
652,194.71
653,191.29
654,186.84
655,188.93
656,187.52
657,173.89
658,169.52
659,168.83
660,172.47
661,171.63
662,178.35
663,179.50
664,175.99
665,174.22
666,169.96
667,178.26
668,181.36
669,181.15
670,179.79
671,178.73
672,181.02
673,181.11
674,188.11
675,189.79
676,197.11
677,208.61
678,211.39
679,221.28
680,218.05
681,215.52
682,211.55
683,201.92
684,168.11
685,170.89
686,166.73
687,174.71
688,174.57
689,170.50
690,179.87
691,177.34
692,180.71
693,175.20
694,176.99
695,176.35
696,173.06
697,181.19
698,182.02
699,193.29
700,191.66
701,182.57
702,180.83
703,182.08
704,186.96
705,181.41
706,176.01
707,178.03
708,173.62
709,172.91
710,175.53
711,174.92
712,172.30
713,162.40
714,162.17
715,181.52
716,179.84
717,184.24
718,182.66
719,190.34
720,184.69
721,183.97
722,183.97
723,183.93
724,182.43
725,186.36
726,189.30
727,191.59
728,187.98
729,184.21
730,185.03
731,189.48
732,185.49
733,186.84
734,188.26
735,186.00
736,180.52
737,183.35
738,185.12
739,180.56
740,177.46
741,175.70
742,161.46
743,150.27
744,153.42
745,142.83
746,146.48
747,148.97
748,153.01
749,151.72
750,155.30
751,152.54
752,151.19
753,149.06
754,147.96
755,146.75
756,149.25
757,149.19
758,148.77
759,151.26
760,148.23
761,146.27
762,143.61
763,145.60
764,144.94
765,142.87
766,143.11
767,133.61
768,122.60
769,133.09
770,129.32
771,129.07
772,128.13
773,132.37
774,128.61
775,129.06
776,126.45
777,126.36
778,127.21
779,128.32
780,134.76
781,132.63
782,129.61
783,130.80
784,127.41
785,134.17
786,135.07
787,136.28
788,144.30
789,143.54
790,141.26
791,138.98
792,143.96
793,142.93
794,145.87
795,144.23
796,165.96
797,166.23
798,164.39
799,170.78
800,175.37
801,166.97
802,167.12
803,169.70
804,168.29
805,162.93
806,163.05
807,161.28
808,168.08
809,170.93
810,176.37
811,175.05
812,184.69
813,180.16
814,183.67
815,188.62
816,189.87
817,189.25
818,204.23
819,212.34
820,222.73
821,223.15
822,228.58
823,223.52
824,235.85
825,265.41
826,268.10
827,284.22
828,264.73
829,259.89
830,266.36
831,281.94
832,259.76
833,257.95
834,265.60
835,262.33
836,273.75
837,265.22
838,247.82
839,225.68
840,226.75
841,226.76
842,219.85
843,218.97
844,230.57
845,224.48
846,224.52
847,229.27
848,243.53
849,237.85
850,200.69
851,201.99
852,200.77
853,194.87
854,112.35
855,133.20
856,123.31
857,125.21
858,110.61
859,113.94
860,114.84
861,136.59
862,132.74
863,132.82
864,123.32
865,134.91
866,138.76
867,136.20
868,138.36
869,133.94
870,130.99
871,125.58
872,132.90
873,133.59
874,135.63
875,142.03
876,142.09
877,145.22
878,143.55
879,169.14
880,165.10
881,172.64
882,170.81
883,158.41
884,158.22
885,161.14
886,156.28
887,157.60
888,153.29
889,172.16
890,171.64
891,186.91
892,181.61
893,172.30
894,172.74
895,182.60
896,185.03
897,189.24
898,195.52
899,197.32
900,197.22
901,198.42
902,216.97
903,207.60
904,214.22
905,215.33
906,210.93
907,208.17
908,206.77
909,204.06
910,212.29
911,212.99
912,211.60
913,188.60
914,185.91
915,189.31
916,199.19
917,202.95
918,195.62
919,200.68
920,207.16
921,214.53
922,213.45
923,210.10
924,199.88
925,207.17
926,208.69
927,202.37
928,205.32
929,201.90
930,208.86
931,219.84
932,220.68
933,242.35
934,230.98
935,246.99
936,237.22
937,244.18
938,244.43
939,241.22
940,241.93
941,245.17
942,246.31
943,244.91
944,247.44
945,231.70
946,237.49
947,238.91
948,234.11
949,229.93
950,234.42
951,233.03
952,232.10
953,227.14
954,229.27
955,228.99
956,242.53
957,244.14
958,235.77
959,232.94
960,229.67
961,222.96
962,225.35
963,228.19
964,226.32
965,231.11
966,229.39
967,225.39
968,229.07
969,227.66
970,241.51
971,239.08
972,246.67
973,243.02
974,240.98
975,239.46
976,242.13
977,239.60
978,240.21
979,238.42
980,233.64
981,232.77
982,235.48
983,238.49
984,236.15
985,245.02
986,262.19
987,274.69
988,279.22
989,304.06
990,309.64
991,321.51
992,316.66
993,318.19
994,334.59
995,345.55
996,385.20
997,370.67
998,386.30
999,389.88
1000,401.59
1001,394.96
1002,379.51
1003,393.99
1004,391.12
1005,395.89
1006,380.38
1007,391.02
1008,428.74
1009,437.40
1010,433.35
1011,433.79
1012,429.53
1013,423.67
1014,406.46
1015,416.44
1016,389.13
1017,395.84
1018,391.38
1019,408.14
1020,384.00
1021,386.47
1022,382.63
1023,395.87
1024,399.92
1025,428.40
1026,435.08
1027,477.05
1028,440.04
1029,385.67
1030,388.24
1031,335.26
1032,353.36
1033,352.67
1034,337.60
1035,351.11
1036,368.10
1037,374.70
1038,387.18
1039,365.57
1040,377.27
1041,364.84
1042,365.81
1043,389.02
1044,384.36
1045,385.54
1046,371.05
1047,341.79
1048,344.50
1049,321.12
1050,349.36
1051,352.18
1052,355.49
1053,357.44
1054,355.16
1055,359.76
1056,359.94
1057,353.21
1058,346.24
1059,346.52
1060,352.58
1061,353.96
1062,340.82
1063,341.81
1064,350.77
1065,365.59
1066,370.97
1067,375.14
1068,387.73
1069,381.19
1070,379.48
1071,377.44
1072,366.23
1073,368.86
1074,378.21
1075,379.94
1076,369.14
1077,392.19
1078,413.77
1079,409.77
1080,412.46
1081,406.22
1082,393.89
1083,404.00
1084,388.65
1085,386.73
1086,382.82
1087,386.59
1088,396.36
1089,383.16
1090,387.60
1091,402.14
1092,414.07
1093,454.72
1094,435.71
1095,453.55
1096,444.16
1097,449.68
1098,462.96
1099,461.01
1100,474.63
1101,460.15
1102,447.56
1103,459.94
1104,480.36
1105,479.48
1106,471.63
1107,509.74
1108,549.49
1109,558.07
1110,608.45
1111,603.90
1112,570.69
1113,518.80
1114,517.49
1115,538.23
1116,575.76
1117,614.84
1118,587.32
1119,598.35
1120,616.71
1121,569.35
1122,596.60
1123,601.91
1124,591.84
1125,554.83
1126,573.48
1127,559.68
1128,545.80
1129,568.57
1130,589.66
1131,586.01
1132,589.36
1133,636.18
1134,642.87
1135,654.81
1136,659.30
1137,638.29
1138,609.82
1139,634.85
1140,583.71
1141,611.61
1142,626.41
1143,635.84
1144,682.64
1145,730.40
1146,731.52
1147,751.62
1148,737.80
1149,730.37
1150,774.53
1151,975.51
1152,1040.23
1153,1100.01
1154,1207.11
1155,1225.68
1156,1224.20
1157,1281.08
1158,1262.25
1159,1090.15
1160,1043.43
1161,1130.74
1162,1218.45
1163,1171.83
1164,1233.54
1165,1230.17
1166,1257.28
1167,1377.30
1168,1382.27
1169,1121.57
1170,1236.51
1171,1230.99
1172,1391.61
1173,1324.41
1174,1357.06
1175,1253.19
1176,1332.49
1177,1382.52
1178,1376.12
1179,1314.99
1180,1369.04
1181,1515.19
1182,1660.91
1183,1594.76
1184,1718.65
1185,1677.85
1186,1614.23
1187,1746.62
1188,1768.04
1189,1744.24
1190,1783.80
1191,1843.53
1192,1814.11
1193,1805.08
1194,1779.79
1195,1781.07
1196,1848.46
1197,1937.45
1198,1960.16
1199,1919.53
1200,1935.60
1201,1781.99
1202,1570.20
1203,1626.58
1204,1475.70
1205,1446.03
1206,1459.97
1207,1416.05
1208,1564.71
1209,1492.61
1210,1575.85
1211,1541.91
1212,1533.28
1213,1654.74
1214,1723.15
1215,1834.73
1216,1868.05
1217,1799.17
1218,1826.19
1219,1772.10
1220,1924.69
1221,1854.56
1222,1791.70
1223,1806.97
1224,1823.45
1225,1782.86
1226,1817.62
1227,1812.63
1228,1788.22
1229,1691.33
1230,1678.65
1231,1593.41
1232,1595.36
1233,1702.84
1234,1716.49
1235,1691.36
1236,1819.68
1237,1846.03
1238,1918.36
1239,1977.28
1240,2143.23
1241,2028.42
1242,2093.12
1243,2107.89
1244,2118.38
1245,1971.08
1246,2088.57
1247,2072.11
1248,2135.94
1249,2157.66
1250,2139.35
1251,2299.19
1252,2435.10
1253,2519.12
1254,2431.95
1255,2344.90
1256,2237.14
1257,2166.19
1258,2330.21
1259,2364.75
1260,2403.54
1261,2363.59
1262,2211.63
1263,2316.06
1264,2534.48
1265,2662.87
1266,2746.38
1267,2756.88
1268,2773.21
1269,2945.89
1270,2952.06
1271,3431.09
1272,3253.63
1273,3522.78
1274,3490.88
1275,3484.73
1276,3902.65
1277,3928.84
1278,3952.29
1279,4168.70
1280,3785.85
1281,3715.15
1282,4079.06
1283,3638.12
1284,3587.51
1285,3282.40
1286,3380.07
1287,2460.68
1288,2784.29
1289,2430.62
1290,2295.71
1291,2109.58
1292,2643.59
1293,2706.63
1294,2888.70
1295,2736.49
1296,2419.91
1297,2279.51
1298,2390.31
1299,2714.95
1300,2633.52
1301,2706.13
1302,2855.13
1303,2688.20
1304,2630.58
1305,2715.09
1306,2590.26
1307,2517.44
1308,2608.27
1309,2471.52
1310,2353.77
1311,2372.48
1312,2508.39
1313,2537.89
1314,2610.94
1315,2367.66
1316,2372.00
1317,2231.73
1318,2178.50
1319,2246.36
1320,1888.45
1321,1874.95
1322,1989.74
1323,1988.46
1324,1813.22
1325,1829.24
1326,1978.89
1327,2079.66
1328,2160.77
1329,2274.55
1330,2113.61
1331,2150.04
1332,2226.11
1333,2321.72
1334,2198.58
1335,2324.68
1336,2315.16
1337,2120.03
1338,2146.69
1339,2111.40
1340,2139.66
1341,2036.72
1342,1940.08
1343,1994.33
1344,1911.18
1345,1880.38
1346,1898.83
1347,1895.55
1348,1817.30
1349,1787.51
1350,1990.97
1351,2025.20
1352,2124.78
1353,2189.22
1354,2191.37
1355,2233.37
1356,2298.33
1357,2296.55
1358,2380.96
1359,2466.96
1360,2536.21
1361,2561.85
1362,2610.15
1363,2502.35
1364,2724.62
1365,2827.33
1366,2890.94
1367,3157.24
1368,3013.73
1369,3167.86
1370,3141.69
1371,3164.25
1372,3043.41
1373,3322.21
1374,3265.44
1375,3310.50
1376,3156.51
1377,3014.85
1378,3020.09
1379,3182.70
1380,3286.94
1381,3226.08
1382,3242.12
1383,3319.26
1384,3172.46
1385,3224.92
1386,3100.33
1387,3270.60
1388,3244.40
1389,3227.00
1390,3224.37
1391,3433.73
1392,3834.83
1393,3790.99
1394,3940.61
1395,3887.83
1396,3952.13
1397,3928.38
1398,3426.39
1399,3497.32
1400,3427.34
1401,3211.51
1402,3270.28
1403,3410.13
1404,3285.51
1405,3429.17
1406,3615.28
1407,3571.29
1408,3398.54
1409,3432.02
1410,3329.45
1411,2958.99
1412,2764.43
1413,3077.87
1414,3155.52
1415,2931.67
1416,2925.57
1417,3062.27
1418,2934.14
1419,2807.30
1420,2853.14
1421,3001.68
1422,3307.52
1423,3391.69
1424,3418.36
1425,3380.09
1426,3518.52
1427,3580.56
1428,3587.97
1429,3563.76
1430,3575.72
1431,3425.85
1432,3545.35
1433,3492.57
1434,3606.20
1435,3786.01
1436,3862.63
1437,3830.38
1438,3847.10
1439,3748.76
1440,3877.65
1441,4155.99
1442,4054.32
1443,3970.18
1444,4171.66
1445,4087.90
1446,4217.88
1447,4131.10
1448,3930.26
1449,4287.32
1450,4414.75
1451,4325.65
1452,4288.07
1453,4324.63
1454,4584.80
1455,4607.19
1456,4537.32
1457,4486.24
1458,4521.58
1459,4620.55
1460,4812.09
1461,4735.07
1462,4636.17
1463,4730.38
1464,4667.12
1465,4651.46
1466,4626.36
1467,4557.50
1468,4216.37
1469,4287.59
1470,4000.65
1471,4298.31
1472,4409.93
1473,4269.73
1474,4088.46
1475,4340.76
1476,4239.98
1477,4274.74
1478,4030.91
1479,4096.91
1480,4294.45
1481,4445.10
1482,4631.48
1483,4586.99
1484,4511.30
1485,4220.71
1486,4119.59
1487,4198.32
1488,4358.74
1489,4315.06
1490,4439.36
1491,4119.82
1492,3908.50
1493,4084.45
1494,4134.45
1495,3784.23
1496,3745.44
1497,4018.39
1498,3962.47
1499,3879.49
1500,3960.86
1501,3922.59
1502,3933.84
1503,4020.26
1504,3982.10
1505,4108.02
1506,4047.98
1507,4093.28
1508,4067.33
1509,4037.55
1510,3800.89
1511,3628.53
1512,3713.85
1513,3682.63
1514,3769.70
1515,3829.56
1516,3761.38
1517,3794.06
1518,3550.39
1519,3418.41
1520,3193.21
1521,3091.97
1522,3157.75
1523,3083.10
1524,3238.11
1525,3372.26
1526,3248.29
1527,3310.00
1528,3330.53
1529,3350.92
1530,3212.30
1531,3164.03
1532,3095.83
1533,3001.12
1534,2557.93
1535,2405.18
1536,2535.04
1537,2440.35
1538,2455.94
1539,2468.03
1540,2423.00
1541,2547.09
1542,2597.08
1543,2603.47
1544,2688.28
1545,2792.12
1546,2682.85
1547,2679.16
1548,2983.59
1549,3014.65
1550,3057.48
1551,3142.47
1552,3122.61
1553,3239.46
1554,3077.48
1555,2927.38
1556,2917.36
1557,2883.46
1558,2933.48
1559,3179.88
1560,3127.83
1561,2881.48
1562,2785.73
1563,2763.70
1564,2628.65
1565,2573.82
1566,2639.30
1567,2590.36
1568,2598.07
1569,2764.54
1570,2781.11
1571,2621.80
1572,2919.20
1573,2972.49
1574,2950.12
1575,2834.47
1576,2617.16
1577,2664.83
1578,2555.04
1579,2497.77
1580,2576.75
1581,2729.78
1582,2608.05
1583,2559.56
1584,2574.75
1585,2518.94
1586,2590.70
1587,2620.15
1588,2772.06
1589,2814.85
1590,2945.34
1591,2946.26
1592,2860.46
1593,2897.98
1594,2973.13
1595,3031.07
1596,3108.06
1597,3106.67
1598,3143.18
1599,3291.58
1600,3336.63
1601,3401.99
1602,3385.16
1603,3281.64
1604,3449.55
1605,3445.06
1606,3522.83
1607,3521.24
1608,3411.79
1609,3171.69
1610,3233.27
1611,3192.07
1612,3261.92
1613,3211.87
1614,2981.05
1615,3030.38
1616,3118.34
1617,3019.91
1618,3040.92
1619,3062.31
1620,2993.40
1621,3057.61
1622,3104.11
1623,3077.75
1624,2987.48
1625,2964.84
1626,2938.11
1627,2922.73
1628,3009.39
1629,2808.30
1630,2888.93
1631,2936.94
1632,2815.60
1633,2730.19
1634,2827.76
1635,2857.41
1636,2783.48
1637,2940.64
1638,2749.21
1639,2694.98
1640,2636.09
1641,2517.46
1642,2245.43
1643,2343.51
1644,2072.11
1645,1961.70
1646,2014.42
1647,2056.27
1648,2145.71
1649,2022.73
1650,2090.41
1651,1916.66
1652,2018.34
1653,1961.32
1654,1974.52
1655,2043.17
1656,1972.18
1657,1978.98
1658,1944.83
1659,1803.91
1660,1724.92
1661,1757.94
1662,1812.03
1663,1996.44
1664,1942.33
1665,1823.57
1666,1834.15
1667,1775.08
1668,1801.61
1669,1805.20
1670,1859.29
1671,1814.05
1672,1793.57
1673,1789.83
1674,1665.04
1675,1529.66
1676,1445.22
1677,1204.58
1678,1211.66
1679,1233.21
1680,1067.73
1681,1086.52
1682,993.64
1683,1127.66
1684,1127.64
1685,1124.82
1686,1051.42
1687,1143.39
1688,1226.84
1689,1243.45
1690,1199.83
1691,1193.68
1692,1144.58
1693,1098.94
1694,1067.30
1695,1059.77
1696,1066.51
1697,1073.77
1698,1151.06
1699,1134.54
1700,1186.97
1701,1237.59
1702,1222.51
1703,1216.98
1704,1168.40
1705,1097.24
1706,1038.19
1707,1113.59
1708,1191.53
1709,1233.13
1710,1352.63
1711,1338.64
1712,1578.72
1713,1542.98
1714,1520.20
1715,1576.75
1716,1537.41
1717,1549.30
1718,1599.48
1719,1445.38
1720,1441.81
1721,1636.23
1722,1725.47
1723,1727.41
1724,1695.97
1725,1681.52
1726,1635.20
1727,1632.95
1728,1618.87
1729,1608.21
1730,1732.25
1731,1691.66
1732,1699.35
1733,1775.52
1734,1703.03
1735,1851.74
1736,1881.22
1737,1957.25
1738,1981.34
1739,1936.80
1740,1904.23
1741,1878.14
1742,1833.00
1743,1847.01
1744,1612.99
1745,1577.00
1746,1619.32
1747,1622.51
1748,1662.77
1749,1657.06
1750,1696.46
1751,1507.78
1752,1491.40
1753,1430.55
1754,1553.04
1755,1523.84
1756,1553.68
1757,1586.18
1758,1577.22
1759,1556.87
1760,1577.64
1761,1617.18
1762,1561.75
1763,1629.91
1764,1635.35
1765,1719.09
1766,1776.20
1767,1761.80
1768,1713.77
1769,1580.79
1770,1634.76
1771,1471.69
1772,1432.45
1773,1469.74
1774,1335.33
1775,1377.54
1776,1324.39
1777,1252.61
1778,1327.68
1779,1328.26
1780,1317.99
1781,1294.22
1782,1335.32
1783,1330.13
1784,1337.41
1785,1335.65
1786,1327.98
1787,1311.64
1788,1276.09
1789,1323.44
1790,1362.13
1791,1352.84
1792,1351.71
1793,1332.52
1794,1315.50
1795,1322.60
1796,1291.34
1797,1279.58
1798,1294.91
1799,1288.12
1800,1297.42
1801,1274.87
1802,1306.30
1803,1331.71
1804,1310.45
1805,1285.74
1806,1283.20
1807,1299.95
1808,1314.30
1809,1363.45
1810,1345.00
1811,1461.67
1812,1566.57
1813,1514.37
1814,1555.48
1815,1619.70
1816,1590.78
1817,1572.71
1818,1579.70
1819,1519.71
1820,1531.54
1821,1645.09
1822,1627.97
1823,1572.23
1824,1568.59
1825,1332.84
1826,1100.17
1827,1299.46
1828,1287.22
1829,1255.27
1830,1221.82
1831,1241.60
1832,1251.74
1833,1215.60
1834,1200.81
1835,1212.30
1836,1218.43
1837,1142.47
1838,1108.35
1839,1135.17
1840,1183.20
1841,1203.98
1842,1198.93
1843,1205.90
1844,1195.13
1845,1170.09
1846,1216.90
1847,1295.69
1848,1276.27
1849,1294.30
1850,1243.33
1851,1280.26
1852,1259.68
1853,1271.65
1854,1232.44
1855,1281.12
1856,1264.28
1857,1266.38
1858,1263.87
1859,1274.62
1860,1320.55
1861,1309.33
1862,1266.35
1863,1168.26
1864,1188.15
1865,1184.72
1866,1167.61
1867,1217.70
1868,1213.60
1869,1218.18
1870,1220.16
1871,1221.15
1872,1218.96
1873,1226.97
1874,1212.79
1875,1189.99
1876,1201.60
1877,1199.23
1878,1196.77
1879,1200.96
1880,1214.66
1881,1214.78
1882,1256.53
1883,1250.44
1884,1269.38
1885,1264.27
1886,1287.36
1887,1321.54
1888,1336.59
1889,1387.93
1890,1417.94
1891,1451.61
1892,1550.71
1893,1552.48
1894,1576.83
1895,1567.85
1896,1515.51
1897,1552.56
1898,1659.75
1899,1627.12
1900,1628.38
1901,1628.25
1902,1556.60
1903,1611.71
1904,1603.11
1905,1598.16
1906,1572.44
1907,1646.16
1908,1567.33
1909,1586.54
1910,1641.79
1911,1643.24
1912,1664.75
1913,1667.06
1914,1631.65
1915,1616.25
1916,1672.00
1917,1650.72
1918,1546.44
1919,1514.87
1920,1539.93
1921,1515.03
1922,1507.17
1923,1556.88
1924,1673.75
1925,1640.07
1926,1694.78
1927,1691.82
1928,1681.44
1929,1702.68
1930,1658.04
1931,1643.23
1932,1651.07
1933,1608.37
1934,1594.91
1935,1640.82
1936,1634.33
1937,1605.90
1938,1663.43
1939,1647.32
1940,1569.17
1941,1566.92
1942,1564.47
1943,1567.40
1944,1561.93
1945,1534.09
1946,1438.66
1947,1429.16
1948,1482.62
1949,1590.29
1950,1680.31
1951,1703.51
1952,1656.18
1953,1677.22
1954,1792.49
1955,1761.66
1956,1785.58
1957,1735.32
1958,1806.76
1959,1737.72
1960,1816.41
1961,1752.04
1962,1743.76
1963,1775.68
1964,1715.46
1965,1772.79
1966,1793.00
1967,1792.74
1968,1822.02
1969,1813.86
1970,1795.71
1971,1810.30
1972,1871.01
1973,1909.11
1974,1872.92
1975,1865.64
1976,1849.50
1977,1859.39
1978,1911.21
1979,1894.18
